formasi_id,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
f5f04d7e-ae08-45ae-bce7-43878426704e,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Inspektorat Daerah | Inspektorat Pembantu Wilayah IV,Pemerintah Kabupaten Ogan Komering Ulu Timur | Inspektorat Daerah | Inspektorat Pembantu Wilayah IV,1,1,2785700,3865698
8a02826391606efe019160a88bbc1bb0,CPNS,PENYANDANG DISABILITAS,PENYULUH SOSIAL AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Sosial,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Sosial,1,1,2785700,3865698
33d6960b-a460-4564-a0a4-5320f7e56b26,CPNS,UMUM,PERISALAH LEGISLATIF AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Sekretariat DPRD,Pemerintah Kabupaten Ogan Komering Ulu Timur | Sekretariat DPRD,1,1,2785700,3865698
aa2c1652-34b7-4eaa-8f81-80c44557fbea,CPNS,UMUM,PENGAWAS KOPERASI AHLI PERTAMA,"Pemerintah Kabupaten Pacitan | Dinas Koperasi, Usaha Mikro dan Perindustrian | Bidang Koperasi","Pemerintah Kabupaten Pacitan | Dinas Koperasi, Usaha Mikro dan Perindustrian | Bidang Koperasi",1,1,2700000,4000000
f0e59911-8e8e-4b34-a172-9741fc0af52a,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Pacitan | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi Pembangunan Daerah","Pemerintah Kabupaten Pacitan | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi Pembangunan Daerah",1,1,2700000,4000000
01f29e69-ef9b-4710-b0ce-9555a1135702,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Pendidikan dan Kebudayaan | Sekretariat,Pemerintah Kabupaten Padang Pariaman | Dinas Pendidikan dan Kebudayaan | Sekretariat,1,1,3000000,3500000
02a39eb9-c834-40ba-ab64-6e9f8cf1ec0d,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Umum,Pemerintah Kabupaten Padang Pariaman | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Umum,1,1,3000000,3500000
0eeb75df-56d8-41d4-a319-3c7524673f64,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Dinas Pariwisata, Pemuda dan Olahraga | Sekretariat","Pemerintah Kabupaten Padang Pariaman | Dinas Pariwisata, Pemuda dan Olahraga | Sekretariat",1,1,3000000,3500000
0f1841c7-de18-4484-a86f-1e9bf7683d81,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Dinas Perdagangan, Tenaga Kerja, Koperasi dan Usaha Kecil Menengah | Sekretariat","Pemerintah Kabupaten Padang Pariaman | Dinas Perdagangan, Tenaga Kerja, Koperasi dan Usaha Kecil Menengah | Sekretariat",1,1,3000000,3500000
1fe9ca5e-8a31-4efb-b0dd-ad0203f78571,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Pemberdayaan Masyarakat dan Desa | Sekretariat | Subbagian Perencanaan dan Keuangan,Pemerintah Kabupaten Padang Pariaman | Dinas Pemberdayaan Masyarakat dan Desa | Sekretariat | Subbagian Perencanaan dan Keuangan,1,1,3000000,3500000
36ccfef7-a219-43a2-b387-9a0a5825ab4b,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Badan Perencanaan, Penelitian dan Pengembangan Daerah | Bidang Sosial dan Budaya","Pemerintah Kabupaten Padang Pariaman | Badan Perencanaan, Penelitian dan Pengembangan Daerah | Bidang Sosial dan Budaya",1,1,3000000,3500000
556c9225-2227-4797-9135-c65cc68e668c,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Kearsipan dan Perpustakaan | Sekretariat,Pemerintah Kabupaten Padang Pariaman | Dinas Kearsipan dan Perpustakaan | Sekretariat,1,1,3000000,3500000
6042f074-45d4-434d-b008-c0d1c72016b4,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Dinas Penanaman Modal, Pelayanan Terpadu dan Perindustrian | Sekretariat","Pemerintah Kabupaten Padang Pariaman | Dinas Penanaman Modal, Pelayanan Terpadu dan Perindustrian | Sekretariat",1,1,3000000,3500000
678f694c-3f20-4278-800f-760dae69d638,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Perikanan | Sekretariat,Pemerintah Kabupaten Padang Pariaman | Dinas Perikanan | Sekretariat,1,1,3000000,3500000
76708aa5-b76a-4a17-a814-5980a6ef540e,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Peternakan dan Kesehatan Hewan | Sekretariat,Pemerintah Kabupaten Padang Pariaman | Dinas Peternakan dan Kesehatan Hewan | Sekretariat,1,1,3000000,3500000
8172266d-7d85-4362-8396-b31cfe930fe5,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Pengendalian Penduduk dan Keluarga Berencana | Sekretariat,Pemerintah Kabupaten Padang Pariaman | Dinas Pengendalian Penduduk dan Keluarga Berencana | Sekretariat,1,1,3000000,3500000
8cacfccb-a5ef-4c7b-a79c-6b41b8611b9e,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Dinas Lingkungan Hidup, Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat","Pemerintah Kabupaten Padang Pariaman | Dinas Lingkungan Hidup, Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat",1,1,3000000,3500000
950423e0-f4dc-465b-8329-a613d40638a1,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Badan Perencanaan, Penelitian dan Pengembangan Daerah | Bidang Fisik dan Prasarana","Pemerintah Kabupaten Padang Pariaman | Badan Perencanaan, Penelitian dan Pengembangan Daerah | Bidang Fisik dan Prasarana",1,1,3000000,3500000
3051dedc-c154-4e22-8f96-7246c52e5d0b,CPNS,UMUM,PAMONG PEMERINTAHAN,BUPATI | KECAMATAN BALINGGI | Seksi Pemerintahan,BUPATI | KECAMATAN BALINGGI | Seksi Pemerintahan,1,1,2785700,4575200
9166dfac-007c-4655-9fb1-832b5e21e173,CPNS,UMUM,PAMONG PEMERINTAHAN,BUPATI | KECAMATAN TORUE | Seksi Pemerintahan,BUPATI | KECAMATAN TORUE | Seksi Pemerintahan,1,1,2785700,4575200
ac05a36e-e799-4925-a63b-cc12b12c4dfe,CPNS,UMUM,PAMONG PEMERINTAHAN,BUPATI | KECAMATAN PARIGI | Seksi Pemerintahan,BUPATI | KECAMATAN PARIGI | Seksi Pemerintahan,1,1,2785700,4575200
a85603da-f715-4de4-aa03-09feee5c6155,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,BUPATI | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN,BUPATI | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN,1,0,2785700,4575200
80911603-9425-4638-b1de-a9ac78587d60,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Pasaman | Badan Keuangan Daerah | Sekretariat,Pemerintah Kabupaten Pasaman | Badan Keuangan Daerah | Sekretariat,1,1,2700000,3500000
c6184c63-cb55-4886-83ce-e4e6c2978f08,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kabupaten Pasaman | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Penataan Ruang,Pemerintah Kabupaten Pasaman | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Penataan Ruang,1,1,2700000,3500000
816d65cf-468d-43f5-af20-c21dae8df20b,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Pasangkayu | Dinas Pertanian | Sekretariat Dinas Pertanian,Pemerintah Kabupaten Pasangkayu | Dinas Pertanian | Sekretariat Dinas Pertanian,1,1,2785700,3715698
8a028492914fb63b01915023cbb17ca2,CPNS,LULUSAN TERBAIK,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN PASURUAN | INSPEKTORAT DAERAH,PEMERINTAH KABUPATEN PASURUAN | INSPEKTORAT DAERAH,1,1,4868622,6430813
8a028492914fb63b019150244b557ce4,CPNS,PENYANDANG DISABILITAS,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN PASURUAN | INSPEKTORAT DAERAH,PEMERINTAH KABUPATEN PASURUAN | INSPEKTORAT DAERAH,1,1,4868622,6430813
95541d94-99ba-416a-9515-d897064a484b,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Pertanian dan Ketahanan Pangan | Sekretariat,Pemerintah Kabupaten Padang Pariaman | Dinas Pertanian dan Ketahanan Pangan | Sekretariat,1,1,3000000,3500000
d1335ece-279d-4108-8345-bcb1b78fc774,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Dinas Sosial, Pemberdayaan Perempuan dan Perlindungan Anak | Sekretariat","Pemerintah Kabupaten Padang Pariaman | Dinas Sosial, Pemberdayaan Perempuan dan Perlindungan Anak | Sekretariat",1,1,3000000,3500000
d4866fd9-a66f-4963-95ac-fd91817c3012,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Padang Pariaman | Badan Perencanaan, Penelitian dan Pengembangan Daerah | Bidang Ekonomi","Pemerintah Kabupaten Padang Pariaman | Badan Perencanaan, Penelitian dan Pengembangan Daerah | Bidang Ekonomi",1,1,3000000,3500000
dab8295c-3044-4a17-965f-e5b71c6ff356,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Sekretariat | Subbagian Perencanaan dan Keuangan,Pemerintah Kabupaten Padang Pariaman | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Sekretariat | Subbagian Perencanaan dan Keuangan,1,1,3000000,3500000
dd577aaa-b65e-4b2b-9683-760d7133bd44,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Perencanaan dan Keuangan,Pemerintah Kabupaten Padang Pariaman | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Perencanaan dan Keuangan,1,1,3000000,3500000
fe2b2d3c-075e-486a-83d1-d0c14634a310,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Kependudukan dan Pencatatan Sipil | Sekretariat,Pemerintah Kabupaten Padang Pariaman | Dinas Kependudukan dan Pencatatan Sipil | Sekretariat,1,1,3000000,3500000
0993fcdf-c6a4-46ce-a258-3407e3428c88,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Pamekasan | Sekretariat Daerah | Asisten Pemerintahan dan Kesejahteraan Rakyat | Bagian Tata Pemerintahan Setda,Pemerintah Kabupaten Pamekasan | Sekretariat Daerah | Asisten Pemerintahan dan Kesejahteraan Rakyat | Bagian Tata Pemerintahan Setda,1,1,2785700,4575200
2042d401-736d-47bf-8a06-3a94cc4cf952,CPNS,UMUM,ANALIS PEMBIAYAAN INFRASTRUKTUR PEKERJAAN UMUM DAN PERUMAHAN AHLI PERTAMA,BUPATI | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN,BUPATI | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN,1,1,2785700,4575200
f36033c2-a0d9-414e-a66a-d3ef98f1e71e,CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,BUPATI | DINAS PERINDUSTRIAN DAN PERDAGANGAN | BIDANG PERDAGANGAN,BUPATI | DINAS PERINDUSTRIAN DAN PERDAGANGAN | BIDANG PERDAGANGAN,1,0,2785700,4575200
02ba4631-8e8a-463a-97d7-d743edc71ae0,CPNS,UMUM,PAMONG PEMERINTAHAN,BUPATI | KECAMATAN PARIGI UTARA | Seksi Pemerintahan,BUPATI | KECAMATAN PARIGI UTARA | Seksi Pemerintahan,1,1,2785700,4575200
8a0384b4915028740191544c5e4c6571,CPNS,PENYANDANG DISABILITAS,PENATA PERIZINAN AHLI PERTAMA,Pemerintah Kabupaten Pemalang | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,Pemerintah Kabupaten Pemalang | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,1,2300000,2800000
8a0384c7915b4c4c01915b52e444039c,CPNS,PENYANDANG DISABILITAS,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN KESATUAN BANGSA DAN POLITIK,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN KESATUAN BANGSA DAN POLITIK,1,1,2228560,4132461
bca25c71-38a1-4ff1-bf08-79ff98eff447,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,Kabupaten Pekalongan | Dinas Penanaman Modal Dan Pelayanan Terpadu Satu Pintu | Bidang Penanaman Modal,Kabupaten Pekalongan | Dinas Penanaman Modal Dan Pelayanan Terpadu Satu Pintu | Bidang Penanaman Modal,1,0,3000000,4600000
b9f8f889-339f-400a-a628-728b0f4f0ece,CPNS,UMUM,PERENCANA AHLI PERTAMA,Kabupaten Pekalongan | Sekretariat Daerah | Asisten Pemerintahan dan Kesejahteraan Rakyat | Bagian Tata Pemerintahan,Kabupaten Pekalongan | Sekretariat Daerah | Asisten Pemerintahan dan Kesejahteraan Rakyat | Bagian Tata Pemerintahan,1,0,3000000,4600000
0fa8724b-aa8f-4f54-b976-5c3b271bfeb6,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN PELALAWAN                                         | DINAS KEARSIPAN DAN PERPUSTAKAAN | BIDANG PEMBINAAN ARSIP,PEMERINTAH KABUPATEN PELALAWAN                                         | DINAS KEARSIPAN DAN PERPUSTAKAAN | BIDANG PEMBINAAN ARSIP,1,1,2785700,3600000
8a0384b49150287401915447685d6125,CPNS,PENYANDANG DISABILITAS,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kabupaten Pemalang | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | Bagian Kesejahteraan Rakyat,Pemerintah Kabupaten Pemalang | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | Bagian Kesejahteraan Rakyat,1,1,2300000,2800000
dc073886-e5b1-4c03-917c-4cd93c5f4bd4,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kabupaten Pemalang | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | Bagian Kesejahteraan Rakyat,Pemerintah Kabupaten Pemalang | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | Bagian Kesejahteraan Rakyat,1,1,2300000,2800000
41a10857-da19-44b9-817c-fe20507769ee,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN ADMINISTRASI PEMBANGUNAN PADA SEKRETARIS DAERAH PEMERINTAH KAB. PESISIR BARAT,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN ADMINISTRASI PEMBANGUNAN PADA SEKRETARIS DAERAH PEMERINTAH KAB. PESISIR BARAT,1,1,2228560,4132461
42ee1796-901e-4fda-82aa-749adddf8959,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PEMBERDAYAAN MASYARAKAT DAN PEKON,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PEMBERDAYAAN MASYARAKAT DAN PEKON,1,1,2228560,4132461
56267731-650e-468b-b873-5da953976d26,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA PADA SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA PADA SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT,1,1,2228560,4132461
71dc2af2-e0aa-4aaa-8e1d-9d87c28dddd6,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PERHUBUNGAN,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PERHUBUNGAN,1,1,2228560,4132461
8b816c27-4154-4424-a7bf-155aa2f70e73,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PERENCANAAN PEMBANGUNAN PENELITIAN DAN PENGEMBANGAN DAERAH,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PERENCANAAN PEMBANGUNAN PENELITIAN DAN PENGEMBANGAN DAERAH,1,1,2228560,4132461
94d65f61-c532-4418-9e61-bc6d661210b0,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PENDAPATAN DAERAH,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PENDAPATAN DAERAH,1,1,2228560,4132461
b9fdab80-40ff-43d8-a39c-2819832682c2,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN KESATUAN BANGSA DAN POLITIK,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN KESATUAN BANGSA DAN POLITIK,1,1,2228560,4132461
df33f8e5-b56c-40cf-9c64-190b89745956,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN,PEMERINTAH KABUPATEN PESISIR BARAT | SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN,1,1,2228560,4132461
e7b47925-bd07-428e-9128-b39b994fd2c7,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH,1,1,2228560,4132461
8a0384c7915b4c4c01915d3bf5e307c4,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,ANALIS PERDAGANGAN AHLI PERTAMA,"PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN","PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN",1,1,2228560,4132461
1d94a5e2-2fdc-4ae5-8767-a9c914df1c9c,CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,"PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN | UPTD METROLOGI LEGAL","PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN | UPTD METROLOGI LEGAL",1,1,2228560,4132461
4705f937-a8ff-44a2-ae67-79e2aa8d9713,CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,"PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN","PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN",1,1,2228560,4132461
746acf3a-c591-4c72-9c7f-73337127d583,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | BAGIAN PEMERINTAHAN PADA SEKRETARIAT DAERAH KAB.PESISIR BARAT,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | BAGIAN PEMERINTAHAN PADA SEKRETARIAT DAERAH KAB.PESISIR BARAT,1,1,2228560,4132461
8791b3c3-a34f-4501-bcf4-3b10fe999bcd,CPNS,UMUM,PENGAWAS KOPERASI AHLI PERTAMA,"PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN","PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN",1,1,2228560,4132461
bc430409-b219-4445-aa0a-677432dec846,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS LINGKUNGAN HIDUP,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS LINGKUNGAN HIDUP,1,1,2228560,4132461
5057c407-d9c9-491c-ac5b-c3568784912f,CPNS,UMUM,PENYULUH SOSIAL AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS SOSIAL,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS SOSIAL,1,1,2228560,4132461
8a0384c7915b4c4c01915b597d3208f8,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PERENCANAAN PEMBANGUNAN PENELITIAN DAN PENGEMBANGAN DAERAH,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PERENCANAAN PEMBANGUNAN PENELITIAN DAN PENGEMBANGAN DAERAH,1,1,2228560,4132461
8a0384c7915b4c4c01915d425c300808,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PENDIDIKAN DAN KEBUDAYAAN,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PENDIDIKAN DAN KEBUDAYAAN,1,1,2228560,4132461
2374980f-94ea-4f30-910d-75da10e5ddc6,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS LINGKUNGAN HIDUP,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS LINGKUNGAN HIDUP,1,1,2228560,4132461
33ec39dc-7685-49d8-83a3-9feda2c7d877,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KELUARGA BERENCANA","PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KELUARGA BERENCANA",1,1,2228560,4132461
5369fdba-fe1e-47d2-9144-42048c1b9da1,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,1,1,2228560,4132461
7b6de0e2-e544-4670-8a3b-3a3e3094441f,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,1,1,2228560,4132461
821f5282-bd9c-42e0-b63b-a096ed503601,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN","PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOPERASI, USAHA KECIL MENENGAH DAN PERDAGANGAN",1,1,2228560,4132461
f7ab284e-dbe4-4128-9c19-49267baf7683,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PENDIDIKAN DAN KEBUDAYAAN,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PENDIDIKAN DAN KEBUDAYAAN,1,1,2228560,4132461
fdb35592-82aa-4cdc-8c57-52cda5360907,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS SOSIAL,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS SOSIAL,1,1,2228560,4132461
333340ab-d4ce-4a29-b663-63fccaa23c03,CPNS,UMUM,PRANATA KEWILAYAHAN,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | BAGIAN PEMERINTAHAN PADA SEKRETARIAT DAERAH KAB.PESISIR BARAT,PEMERINTAH KABUPATEN PESISIR BARAT | SEKRETARIAT DAERAH PEMERINTAH KAB. PESISIR BARAT | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | BAGIAN PEMERINTAHAN PADA SEKRETARIAT DAERAH KAB.PESISIR BARAT,1,1,2228560,4132461
b9ab4a28-253f-4c3c-b0ed-829b092a47ad,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN PESISIR SELATAN | PEMERINTAH KABUPATEN PESISIR SELATAN | INSPEKTORAT | INSPEKTUR PEMBANTU I,PEMERINTAH KABUPATEN PESISIR SELATAN | PEMERINTAH KABUPATEN PESISIR SELATAN | INSPEKTORAT | INSPEKTUR PEMBANTU I,1,1,3000000,4000000
6c34534a-1c02-49b6-bcca-571a4f584f24,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN PIDIE | BADAN PERENCANAAN PEMBANGUNAN DAERAH | SEKRETARIS BADAN PERENCANAAN PEMBANGUNAN DAERAH,PEMERINTAH KABUPATEN PIDIE | BADAN PERENCANAAN PEMBANGUNAN DAERAH | SEKRETARIS BADAN PERENCANAAN PEMBANGUNAN DAERAH,1,0,2785700,3420000
